Leaf Size,In Sample RMSE,Out of Sample RMSE
4714,0.011770075,0.008258633
4715,0.011770075,0.008258633
4716,0.011770075,0.008258633
4717,0.011770075,0.008258633
4718,0.011770075,0.008258633
4719,0.011770075,0.008258633
4720,0.011770075,0.008258633
4721,0.011770075,0.008258633
4722,0.011770075,0.008258633
4723,0.011770075,0.008258633
4724,0.011770075,0.008258633
4725,0.011770075,0.008258633
4726,0.011770075,0.008258633
4727,0.011770075,0.008258633
4728,0.011770075,0.008258633
4729,0.011770075,0.008258633
4730,0.011770075,0.008258633
4731,0.011770075,0.008258633
4732,0.011770075,0.008258633
4733,0.011770075,0.008258633
4734,0.011770075,0.008258633
4735,0.011770075,0.008258633
4736,0.011770075,0.008258633
4737,0.011770075,0.008258633
4738,0.011770075,0.008258633
4739,0.011770075,0.008258633
4740,0.011770075,0.008258633
4741,0.011770075,0.008258633
4742,0.011770075,0.008258633
4743,0.011770075,0.008258633
4744,0.011770075,0.008258633
4745,0.011770075,0.008258633
4746,0.011770075,0.008258633
4747,0.011770075,0.008258633
4748,0.011770075,0.008258633
4749,0.011770075,0.008258633
4750,0.011770075,0.008258633
4751,0.011770075,0.008258633
4752,0.011770075,0.008258633
4753,0.011770075,0.008258633
4754,0.011770075,0.008258633
4755,0.011770075,0.008258633
4756,0.011770075,0.008258633
4757,0.011770075,0.008258633
4758,0.011770075,0.008258633
4759,0.011770075,0.008258633
4760,0.011770075,0.008258633
4761,0.011770075,0.008258633
4762,0.011770075,0.008258633
4763,0.011770075,0.008258633
4764,0.011770075,0.008258633
4765,0.011770075,0.008258633
4766,0.011770075,0.008258633
4767,0.011770075,0.008258633
4768,0.011770075,0.008258633
4769,0.011770075,0.008258633
4770,0.011770075,0.008258633
4771,0.011770075,0.008258633
4772,0.011770075,0.008258633
4773,0.011770075,0.008258633
4774,0.011770075,0.008258633
4775,0.011770075,0.008258633
4776,0.011770075,0.008258633
4777,0.011770075,0.008258633
4778,0.011770075,0.008258633
4779,0.011770075,0.008258633
4780,0.011770075,0.008258633
4781,0.011770075,0.008258633
4782,0.011770075,0.008258633
4783,0.011770075,0.008258633
4784,0.011770075,0.008258633
4785,0.011770075,0.008258633
4786,0.011770075,0.008258633
4787,0.011770075,0.008258633
4788,0.011770075,0.008258633
4789,0.011770075,0.008258633
4790,0.011770075,0.008258633
4791,0.011770075,0.008258633
4792,0.011770075,0.008258633
4793,0.011770075,0.008258633
4794,0.011770075,0.008258633
4795,0.011770075,0.008258633
4796,0.011770075,0.008258633
4797,0.011770075,0.008258633
4798,0.011770075,0.008258633
4799,0.011770075,0.008258633
4800,0.011770075,0.008258633
4801,0.011770075,0.008258633
4802,0.011770075,0.008258633
4803,0.011770075,0.008258633
4804,0.011770075,0.008258633
4805,0.011770075,0.008258633
4806,0.011770075,0.008258633
4807,0.011770075,0.008258633
4808,0.011770075,0.008258633
4809,0.011770075,0.008258633
4810,0.011770075,0.008258633
4811,0.011770075,0.008258633
4812,0.011770075,0.008258633
4813,0.011770075,0.008258633
4814,0.011770075,0.008258633
4815,0.011770075,0.008258633
4816,0.011770075,0.008258633
4817,0.011770075,0.008258633
4818,0.011770075,0.008258633
4819,0.011770075,0.008258633
4820,0.011770075,0.008258633
4821,0.011770075,0.008258633
4822,0.011770075,0.008258633
4823,0.011770075,0.008258633
4824,0.011770075,0.008258633
4825,0.011770075,0.008258633
4826,0.011770075,0.008258633
4827,0.011770075,0.008258633
4828,0.011770075,0.008258633
4829,0.011770075,0.008258633
4830,0.011770075,0.008258633
4831,0.011770075,0.008258633
4832,0.011770075,0.008258633
4833,0.011770075,0.008258633
4834,0.011770075,0.008258633
4835,0.011770075,0.008258633
4836,0.011770075,0.008258633
4837,0.011770075,0.008258633
4838,0.011770075,0.008258633
4839,0.011770075,0.008258633
4840,0.011770075,0.008258633
4841,0.011770075,0.008258633
4842,0.011770075,0.008258633
4843,0.011770075,0.008258633
4844,0.011770075,0.008258633
4845,0.011770075,0.008258633
4846,0.011770075,0.008258633
4847,0.011770075,0.008258633
4848,0.011770075,0.008258633
4849,0.011770075,0.008258633
4850,0.011770075,0.008258633
4851,0.011770075,0.008258633
4852,0.011770075,0.008258633
4853,0.011770075,0.008258633
4854,0.011770075,0.008258633
4855,0.011770075,0.008258633
4856,0.011770075,0.008258633
4857,0.011770075,0.008258633
4858,0.011770075,0.008258633
4859,0.011770075,0.008258633
4860,0.011770075,0.008258633
4861,0.011770075,0.008258633
4862,0.011770075,0.008258633
4863,0.011770075,0.008258633
4864,0.011770075,0.008258633
4865,0.011770075,0.008258633
4866,0.011770075,0.008258633
4867,0.011770075,0.008258633
4868,0.011770075,0.008258633
4869,0.011770075,0.008258633
4870,0.011770075,0.008258633
4871,0.011770075,0.008258633
4872,0.011770075,0.008258633
4873,0.011770075,0.008258633
4874,0.011770075,0.008258633
4875,0.011770075,0.008258633
4876,0.011770075,0.008258633
4877,0.011770075,0.008258633
4878,0.011770075,0.008258633
4879,0.011770075,0.008258633
4880,0.011770075,0.008258633
4881,0.011770075,0.008258633
4882,0.011770075,0.008258633
4883,0.011770075,0.008258633
4884,0.011770075,0.008258633
4885,0.011770075,0.008258633
4886,0.011770075,0.008258633
4887,0.011770075,0.008258633
4888,0.011770075,0.008258633
4889,0.011770075,0.008258633
4890,0.011770075,0.008258633
4891,0.011770075,0.008258633
4892,0.011770075,0.008258633
4893,0.011770075,0.008258633
4894,0.011770075,0.008258633
4895,0.011770075,0.008258633
4896,0.011770075,0.008258633
4897,0.011770075,0.008258633
4898,0.011770075,0.008258633
4899,0.011770075,0.008258633
4900,0.011770075,0.008258633
4901,0.011770075,0.008258633
4902,0.011770075,0.008258633
4903,0.011770075,0.008258633
4904,0.011770075,0.008258633
4905,0.011770075,0.008258633
4906,0.011770075,0.008258633
4907,0.011770075,0.008258633
4908,0.011770075,0.008258633
4909,0.011770075,0.008258633
4910,0.011770075,0.008258633
4911,0.011770075,0.008258633
4912,0.011770075,0.008258633
4913,0.011770075,0.008258633
4914,0.011770075,0.008258633
4915,0.011770075,0.008258633
4916,0.011770075,0.008258633
4917,0.011770075,0.008258633
4918,0.011770075,0.008258633
4919,0.011770075,0.008258633
4920,0.011770075,0.008258633
4921,0.011770075,0.008258633
4922,0.011770075,0.008258633
4923,0.011770075,0.008258633
4924,0.011770075,0.008258633
4925,0.011770075,0.008258633
4926,0.011770075,0.008258633
4927,0.011770075,0.008258633
4928,0.011770075,0.008258633
4929,0.011770075,0.008258633
4930,0.011770075,0.008258633
4931,0.011770075,0.008258633
4932,0.011770075,0.008258633
4933,0.011770075,0.008258633
4934,0.011770075,0.008258633
4935,0.011770075,0.008258633
4936,0.011770075,0.008258633
4937,0.011770075,0.008258633
4938,0.011770075,0.008258633
4939,0.011770075,0.008258633
4940,0.011770075,0.008258633
4941,0.011770075,0.008258633
4942,0.011770075,0.008258633
4943,0.011770075,0.008258633
4944,0.011770075,0.008258633
4945,0.011770075,0.008258633
4946,0.011770075,0.008258633
4947,0.011770075,0.008258633
4948,0.011770075,0.008258633
4949,0.011770075,0.008258633
4950,0.011770075,0.008258633
4951,0.011770075,0.008258633
4952,0.011770075,0.008258633
4953,0.011770075,0.008258633
4954,0.011770075,0.008258633
4955,0.011770075,0.008258633
4956,0.011770075,0.008258633
4957,0.011770075,0.008258633
4958,0.011770075,0.008258633
4959,0.011770075,0.008258633
4960,0.011770075,0.008258633
4961,0.011770075,0.008258633
4962,0.011770075,0.008258633
4963,0.011770075,0.008258633
4964,0.011770075,0.008258633
4965,0.011770075,0.008258633
4966,0.011770075,0.008258633
4967,0.011770075,0.008258633
4968,0.011770075,0.008258633
4969,0.011770075,0.008258633
4970,0.011770075,0.008258633
4971,0.011770075,0.008258633
4972,0.011770075,0.008258633
4973,0.011770075,0.008258633
4974,0.011770075,0.008258633
4975,0.011770075,0.008258633
4976,0.011770075,0.008258633
4977,0.011770075,0.008258633
4978,0.011770075,0.008258633
4979,0.011770075,0.008258633
4980,0.011770075,0.008258633
4981,0.011770075,0.008258633
4982,0.011770075,0.008258633
4983,0.011770075,0.008258633
4984,0.011770075,0.008258633
4985,0.011770075,0.008258633
4986,0.011770075,0.008258633
4987,0.011770075,0.008258633
4988,0.011770075,0.008258633
4989,0.011770075,0.008258633
4990,0.011770075,0.008258633
4991,0.011770075,0.008258633
4992,0.011770075,0.008258633
4993,0.011770075,0.008258633
4994,0.011770075,0.008258633
4995,0.011770075,0.008258633
4996,0.011770075,0.008258633
4997,0.011770075,0.008258633
4998,0.011770075,0.008258633
4999,0.011770075,0.008258633
5000,0.011770075,0.008258633
